order_id,supplier_id,distance_km,transport_mode,order_quantity,warehouse_load,season,delay_history,lead_time_days
34963,S35,813,Ship,3255,0.54,Peak,0.1,15
34964,S50,1900,Air,370,0.32,Monsoon,0.25,105
34965,S23,1400,Truck,2154,0.25,Peak,0.57,38
34966,S24,1743,Ship,2549,0.56,Monsoon,0.44,30
34967,S4,1518,Ship,1360,0.33,Normal,0.39,19
34968,S39,1758,Truck,1547,0.91,Monsoon,0.19,47
34969,S42,630,Truck,4836,0.34,Normal,0.5,22
34970,S27,747,Ship,2100,0.25,Peak,0.47,16
34971,S26,872,Truck,2506,0.18,Peak,0.34,27
34972,S47,1091,Air,515,0.24,Monsoon,0.03,61
34973,S4,11,Train,4096,0.68,Monsoon,0.32,12
34974,S4,1259,Ship,1701,0.93,Normal,0.15,19
34975,S41,1165,Ship,2136,0.16,Peak,0.46,20
34976,S17,1847,Ship,4024,0.19,Peak,0.15,25
34977,S47,1865,Truck,3602,0.94,Normal,0.27,48
34978,S36,1789,Truck,4382,0.1,Normal,0.16,39
34979,S43,1946,Truck,3119,0.76,Monsoon,0.18,50
34980,S14,1642,Truck,4310,0.93,Peak,0.52,46
34981,S41,1477,Train,4255,0.33,Normal,0.02,26
34982,S35,1386,Truck,3646,0.16,Normal,0.09,30
34983,S48,70,Train,2990,0.22,Peak,0.23,9
34984,S8,261,Train,349,0.74,Peak,0.27,16
34985,S2,1826,Air,292,0.27,Normal,0.47,99
34986,S41,882,Train,4847,0.77,Normal,0.38,22
34987,S16,93,Air,1580,0.33,Monsoon,0.53,17
34988,S9,1747,Ship,3507,0.64,Peak,0.55,28
34989,S43,714,Train,3990,0.17,Peak,0.28,18
34990,S46,227,Train,277,0.28,Monsoon,0.15,11
34991,S46,739,Ship,1912,0.99,Peak,0.18,18
34992,S32,562,Air,2616,0.76,Normal,0.08,34
34993,S22,591,Truck,4027,0.27,Normal,0.17,18
34994,S31,1207,Air,4761,0.12,Monsoon,0.01,66
34995,S38,963,Truck,3448,0.49,Normal,0.45,30
34996,S4,68,Air,234,0.8,Monsoon,0.02,13
34997,S17,1069,Ship,3298,0.77,Normal,0.12,17
34998,S12,1508,Air,174,0.68,Monsoon,0.43,87
34999,S44,1368,Train,4608,0.86,Normal,0.55,32
35000,S19,1335,Train,3469,0.29,Peak,0.18,27
35001,S21,1006,Truck,4517,0.58,Normal,0.25,28
35002,S48,125,Train,3049,0.6,Normal,0.53,13
35003,S12,50,Air,4937,0.99,Normal,0.52,14
35004,S20,1169,Train,1181,0.76,Monsoon,0.56,32
35005,S14,537,Train,62,0.85,Normal,0.19,15
35006,S29,1487,Train,4579,0.33,Peak,0.46,33
35007,S15,133,Train,4115,0.2,Peak,0.59,14
35008,S17,1299,Ship,3913,0.22,Peak,0.03,18
35009,S45,212,Ship,3804,0.84,Peak,0.48,15
35010,S15,1744,Truck,4656,0.95,Monsoon,0.02,45
35011,S10,23,Air,1909,0.36,Monsoon,0.17,10
35012,S25,1740,Ship,1709,0.38,Peak,0.11,25
35013,S7,176,Train,1105,0.67,Monsoon,0.42,15
35014,S14,317,Air,141,0.16,Normal,0.04,20
35015,S42,1147,Ship,1624,0.6,Peak,0.56,25
35016,S17,667,Air,2388,0.88,Peak,0.12,41
35017,S5,988,Train,2403,0.38,Peak,0.16,21
35018,S14,1377,Ship,3442,0.16,Normal,0.49,20
35019,S16,766,Air,3693,0.93,Normal,0.4,49
35020,S33,811,Truck,3504,0.96,Monsoon,0.51,30
35021,S28,1345,Truck,2256,0.94,Monsoon,0.51,41
35022,S39,848,Train,2200,0.3,Normal,0.59,22
35023,S47,792,Air,1935,0.13,Monsoon,0.11,46
35024,S45,795,Train,2680,0.37,Monsoon,0.19,19
35025,S34,159,Air,1541,0.49,Normal,0.11,15
35026,S9,1760,Truck,2825,0.5,Normal,0.17,42
35027,S9,862,Train,2350,0.7,Peak,0.43,25
35028,S26,571,Air,1443,0.92,Monsoon,0.16,41
35029,S2,1680,Train,1606,0.97,Normal,0.56,37
35030,S21,1375,Ship,4652,0.92,Peak,0.18,24
35031,S9,1677,Train,2292,0.45,Peak,0.49,36
35032,S9,789,Truck,2995,0.18,Peak,0.19,22
35033,S23,613,Ship,3377,0.21,Normal,0.58,15
35034,S35,451,Ship,458,0.12,Peak,0.41,14
35035,S41,1270,Truck,1767,0.6,Peak,0.34,36
35036,S20,1610,Truck,1440,0.55,Peak,0.37,41
35037,S24,1746,Air,672,0.23,Monsoon,0.01,93
35038,S7,657,Truck,4304,0.99,Peak,0.58,27
35039,S30,926,Ship,3042,0.84,Peak,0.51,23
35040,S15,782,Train,623,0.34,Peak,0.48,23
35041,S27,1147,Train,3894,0.6,Peak,0.13,25
35042,S33,1276,Truck,504,0.6,Monsoon,0.5,39
35043,S12,1761,Train,4531,0.17,Normal,0.46,35
35044,S28,1362,Train,1631,0.21,Normal,0.04,24
35045,S26,427,Train,4095,0.61,Peak,0.34,17
35046,S27,681,Air,3532,0.86,Monsoon,0.05,44
35047,S29,1072,Air,4524,0.28,Normal,0.16,58
35048,S14,1065,Ship,885,0.75,Normal,0.59,21
35049,S46,1473,Truck,3283,0.4,Monsoon,0.51,42
35050,S35,1504,Train,1930,0.75,Peak,0.02,32
35051,S38,801,Truck,4992,0.64,Peak,0.53,29
35052,S50,772,Train,912,0.54,Normal,0.05,19
35053,S11,307,Ship,3371,0.52,Peak,0.18,11
35054,S44,1272,Truck,4820,0.34,Normal,0.14,30
35055,S37,1278,Train,2989,0.65,Monsoon,0.58,35
35056,S23,352,Train,896,0.74,Peak,0.2,16
35057,S16,1684,Truck,609,0.23,Normal,0.06,39
35058,S2,99,Ship,2854,0.73,Monsoon,0.27,13
35059,S47,1278,Air,4657,0.28,Normal,0.57,74
35060,S10,1112,Train,4612,0.77,Monsoon,0.42,31
35061,S12,717,Train,3516,0.45,Monsoon,0.27,21
35062,S42,706,Truck,339,0.83,Normal,0.13,21
35063,S7,1165,Truck,4809,0.72,Peak,0.52,37
35064,S36,749,Truck,3339,0.66,Normal,0.48,25
35065,S36,1788,Train,1341,0.57,Monsoon,0.54,42
35066,S33,1304,Ship,951,0.55,Peak,0.16,21
35067,S7,1120,Ship,4572,0.67,Monsoon,0.32,23
35068,S36,1574,Ship,4912,0.91,Normal,0.33,26
35069,S22,1558,Train,3442,0.81,Monsoon,0.53,37
35070,S24,329,Truck,1514,0.21,Normal,0.57,16
35071,S31,1560,Ship,2126,0.36,Normal,0.28,22
35072,S2,1323,Ship,118,0.88,Monsoon,0.13,23
35073,S39,95,Train,3637,0.87,Normal,0.24,11
35074,S39,1169,Truck,2742,0.11,Monsoon,0.41,33
35075,S14,1626,Air,847,0.81,Peak,0.33,95
35076,S8,507,Train,4063,0.71,Monsoon,0.44,19
35077,S13,955,Truck,1757,0.21,Peak,0.53,28
35078,S15,1701,Ship,377,0.39,Normal,0.24,22
35079,S33,579,Ship,582,0.98,Normal,0.05,12
35080,S28,117,Air,2173,0.72,Peak,0.59,21
35081,S27,1544,Ship,3036,0.44,Monsoon,0.3,24
35082,S31,37,Train,1365,0.81,Monsoon,0.51,14
35083,S41,813,Truck,2222,0.55,Monsoon,0.49,28
35084,S43,217,Train,2985,0.24,Peak,0.31,12
35085,S25,222,Truck,4994,0.34,Monsoon,0.39,15
35086,S14,1013,Truck,3918,0.13,Peak,0.08,24
35087,S34,1899,Air,969,0.74,Monsoon,0.29,107
35088,S11,1397,Truck,1808,0.94,Peak,0.45,41
35089,S29,480,Truck,2515,0.64,Peak,0.1,17
35090,S26,940,Truck,3646,0.27,Peak,0.19,25
35091,S50,179,Ship,1670,0.63,Monsoon,0.59,16
35092,S47,799,Ship,2621,0.48,Monsoon,0.49,22
35093,S27,1216,Train,3075,0.35,Monsoon,0.46,31
35094,S5,1715,Air,1370,0.83,Monsoon,0.37,97
35095,S35,1281,Air,4526,0.3,Peak,0.6,76
35096,S15,1171,Train,1795,0.87,Monsoon,0.23,30
35097,S41,1065,Train,2373,0.99,Normal,0.04,22
35098,S14,148,Ship,1464,0.75,Peak,0.27,13
35099,S21,1543,Air,2844,0.16,Normal,0.26,82
35100,S14,1581,Air,3342,0.4,Normal,0.28,86
35101,S17,1062,Ship,326,0.22,Monsoon,0.25,19
35102,S43,387,Train,2538,0.81,Normal,0.54,18
35103,S36,737,Truck,3177,0.41,Peak,0.27,22
35104,S39,840,Truck,1929,0.59,Peak,0.11,25
35105,S33,1468,Ship,581,0.12,Peak,0.38,24
35106,S45,536,Train,4978,0.68,Monsoon,0.04,17
35107,S33,1815,Ship,3023,0.74,Peak,0.44,31
35108,S41,1233,Ship,3213,0.75,Monsoon,0.24,24
35109,S23,292,Ship,4702,0.21,Normal,0.28,8
35110,S30,1374,Truck,1623,0.58,Monsoon,0.12,36
35111,S22,1454,Air,2253,0.14,Monsoon,0.54,84
35112,S7,560,Train,2063,0.89,Monsoon,0.19,19
35113,S14,150,Ship,2952,0.43,Peak,0.26,10
35114,S40,789,Air,3155,0.24,Normal,0.48,49
35115,S43,1139,Train,3632,0.48,Peak,0.2,25
35116,S41,1990,Air,497,0.84,Monsoon,0.29,113
35117,S49,558,Air,2234,0.34,Monsoon,0.04,35
35118,S30,1974,Train,1461,0.55,Normal,0.2,38
35119,S46,329,Air,3955,0.37,Monsoon,0.16,26
35120,S6,1018,Train,3514,0.55,Peak,0.17,25
35121,S33,140,Truck,2648,0.3,Monsoon,0.43,15
35122,S8,1384,Ship,4432,0.61,Normal,0.27,22
35123,S48,1520,Train,2780,0.49,Peak,0.48,34
35124,S6,1939,Air,3022,0.1,Peak,0.48,106
35125,S39,693,Ship,2826,1.0,Monsoon,0.39,23
35126,S37,1412,Train,2728,0.43,Normal,0.45,29
35127,S19,298,Ship,4123,0.62,Peak,0.27,13
35128,S30,1283,Train,2928,0.36,Monsoon,0.54,30
35129,S6,1918,Truck,4599,0.12,Peak,0.06,42
35130,S25,197,Truck,1146,0.61,Monsoon,0.6,19
35131,S4,582,Air,2067,0.56,Normal,0.04,34
35132,S15,1220,Truck,3610,0.94,Normal,0.56,39
35133,S9,800,Truck,4303,0.47,Normal,0.49,25
35134,S27,1579,Truck,888,0.2,Peak,0.17,39
35135,S27,174,Truck,274,0.48,Peak,0.58,17
35136,S21,1117,Air,80,0.25,Monsoon,0.0,62
35137,S47,1916,Truck,4634,0.26,Peak,0.11,45
35138,S6,1267,Truck,1645,0.64,Peak,0.3,36
35139,S3,776,Truck,1722,0.27,Normal,0.26,20
35140,S39,1620,Air,3587,0.98,Normal,0.41,94
35141,S23,1323,Truck,1319,0.33,Monsoon,0.24,36
35142,S23,1837,Truck,3059,0.67,Normal,0.48,46
35143,S40,1400,Train,3541,0.12,Peak,0.51,31
35144,S29,120,Train,233,0.31,Peak,0.37,11
35145,S19,365,Ship,1557,0.53,Peak,0.55,15
35146,S12,939,Ship,1357,0.18,Peak,0.56,20
35147,S5,552,Ship,3617,0.4,Peak,0.13,14
35148,S43,535,Air,81,0.18,Monsoon,0.18,34
35149,S18,1376,Train,1816,0.26,Monsoon,0.12,29
35150,S11,1855,Air,1017,0.68,Peak,0.46,103
35151,S3,751,Train,785,0.79,Monsoon,0.14,22
35152,S31,338,Truck,909,0.24,Peak,0.02,12
35153,S24,206,Air,1534,0.56,Normal,0.19,18
35154,S38,835,Ship,4973,0.74,Peak,0.12,17
35155,S27,769,Train,3367,0.85,Monsoon,0.04,21
35156,S11,1165,Train,470,0.36,Peak,0.57,28
35157,S5,1381,Train,3280,0.38,Normal,0.39,29
35158,S10,1078,Train,3475,0.29,Normal,0.42,24
35159,S48,1277,Train,531,0.49,Normal,0.38,28
35160,S27,1335,Air,864,0.9,Peak,0.01,74
35161,S43,1873,Truck,1940,0.58,Normal,0.11,44
35162,S46,269,Train,944,0.7,Normal,0.39,12
35163,S38,1327,Truck,3698,0.56,Monsoon,0.59,41
35164,S39,1485,Train,1259,0.57,Peak,0.27,34
35165,S50,333,Ship,4173,0.66,Normal,0.2,12
35166,S6,694,Ship,2286,0.61,Monsoon,0.38,19
35167,S2,1669,Ship,3214,0.14,Monsoon,0.32,25
35168,S48,753,Truck,1988,0.28,Monsoon,0.01,22
35169,S23,925,Ship,1018,0.6,Normal,0.22,16
35170,S47,1353,Train,2753,0.66,Normal,0.45,29
35171,S42,1826,Train,1136,0.92,Normal,0.32,38
35172,S26,1246,Ship,4438,0.43,Monsoon,0.43,23
35173,S23,1406,Air,3546,0.17,Normal,0.37,75
35174,S3,638,Train,735,0.59,Peak,0.4,21
35175,S46,799,Truck,2805,0.21,Peak,0.2,24
35176,S39,298,Truck,3033,0.15,Normal,0.25,12
35177,S32,1161,Train,351,0.92,Monsoon,0.06,27
35178,S36,970,Truck,1759,0.48,Normal,0.15,25
35179,S13,864,Train,4065,0.99,Peak,0.55,28
35180,S1,62,Train,2497,0.34,Monsoon,0.16,11
35181,S35,1045,Air,1474,0.23,Monsoon,0.15,62
35182,S31,286,Truck,4975,0.51,Peak,0.51,18
35183,S44,660,Air,3760,0.37,Peak,0.04,38
35184,S26,543,Air,4374,0.19,Normal,0.49,35
35185,S28,941,Truck,3509,0.68,Normal,0.59,30
35186,S29,1424,Ship,3068,0.61,Normal,0.52,25
35187,S27,1161,Air,2264,0.92,Normal,0.51,69
35188,S25,1911,Train,3304,0.28,Peak,0.3,36
35189,S42,668,Air,954,0.69,Peak,0.35,44
35190,S32,165,Truck,4332,0.45,Monsoon,0.17,12
35191,S12,538,Truck,1657,0.52,Peak,0.29,21
35192,S38,528,Truck,313,0.31,Peak,0.3,19
35193,S32,585,Ship,3392,0.54,Peak,0.32,15
35194,S33,276,Train,1220,0.2,Monsoon,0.57,16
35195,S22,1362,Air,2527,0.24,Normal,0.12,71
35196,S21,19,Train,1099,0.8,Monsoon,0.6,15
35197,S36,1613,Ship,1586,0.85,Peak,0.57,31
35198,S5,913,Ship,3363,0.92,Monsoon,0.38,22
35199,S43,899,Air,2612,0.18,Peak,0.32,53
35200,S42,1405,Truck,4239,0.12,Peak,0.36,38
35201,S9,1762,Ship,2375,0.74,Normal,0.17,25
35202,S9,117,Ship,4495,0.8,Monsoon,0.4,14
35203,S35,1787,Train,1590,0.23,Monsoon,0.37,36
35204,S30,1462,Truck,962,0.82,Monsoon,0.04,38
35205,S37,850,Ship,3209,0.21,Monsoon,0.1,15
35206,S27,546,Train,578,0.33,Peak,0.03,13
35207,S19,1623,Air,2903,0.27,Peak,0.54,92
35208,S1,1033,Truck,4864,0.93,Monsoon,0.51,35
35209,S44,651,Truck,2043,0.6,Peak,0.03,22
35210,S25,680,Truck,242,0.88,Monsoon,0.02,23
35211,S33,1481,Truck,182,0.45,Monsoon,0.08,41
35212,S16,1379,Air,4878,0.32,Normal,0.34,76
35213,S41,233,Truck,2521,0.85,Peak,0.23,16
35214,S11,1924,Air,2906,0.31,Peak,0.17,104
35215,S50,357,Air,251,0.78,Normal,0.21,25
35216,S44,112,Ship,2349,0.96,Monsoon,0.54,17
35217,S30,1144,Truck,3874,0.67,Peak,0.47,35
35218,S25,877,Air,1203,0.64,Peak,0.56,57
35219,S40,1086,Ship,675,0.5,Normal,0.48,21
35220,S34,329,Air,4261,0.97,Monsoon,0.6,33
35221,S36,839,Air,416,0.75,Normal,0.36,51
35222,S4,72,Train,1133,0.89,Normal,0.13,7
35223,S10,1632,Train,353,0.68,Peak,0.28,36
35224,S20,1753,Ship,3541,0.41,Peak,0.22,27
35225,S7,420,Train,136,0.48,Monsoon,0.38,17
35226,S38,568,Ship,4004,0.18,Peak,0.06,10
35227,S42,1344,Truck,2353,0.32,Monsoon,0.01,34
35228,S49,1617,Truck,4380,0.78,Peak,0.27,42
35229,S7,1738,Air,4785,0.62,Normal,0.58,100
35230,S7,1136,Ship,3434,0.47,Normal,0.2,19
35231,S12,1089,Air,919,0.91,Normal,0.22,62
35232,S24,1405,Air,1488,0.52,Peak,0.59,84
35233,S45,796,Ship,3203,0.32,Peak,0.37,18
35234,S45,1539,Ship,1890,0.9,Peak,0.24,28
35235,S7,1168,Train,2077,0.65,Normal,0.27,25
35236,S47,240,Truck,2795,0.71,Peak,0.32,15
35237,S7,561,Train,2117,0.68,Normal,0.37,18
35238,S40,738,Truck,1544,0.72,Normal,0.01,19
35239,S38,1999,Air,3683,0.69,Peak,0.24,110
35240,S2,1167,Air,3518,0.43,Peak,0.28,67
35241,S19,729,Truck,3252,0.77,Monsoon,0.09,24
35242,S47,560,Air,1630,0.25,Normal,0.26,33
35243,S22,114,Train,946,0.71,Peak,0.37,14
35244,S19,690,Air,3760,0.68,Normal,0.55,48
35245,S37,845,Air,2878,0.73,Monsoon,0.48,58
35246,S4,309,Ship,987,0.8,Peak,0.26,14
35247,S43,1363,Air,1449,0.81,Monsoon,0.01,78
35248,S23,537,Ship,1799,0.61,Normal,0.29,15
35249,S35,531,Air,2918,0.57,Monsoon,0.49,40
35250,S3,281,Ship,1185,0.66,Peak,0.14,10
35251,S31,603,Air,3253,0.14,Peak,0.07,35
35252,S28,1411,Ship,3406,0.55,Peak,0.03,22
35253,S33,535,Train,3729,0.79,Normal,0.22,17
35254,S50,1008,Truck,4395,0.31,Monsoon,0.02,26
35255,S26,1207,Truck,3915,0.51,Peak,0.08,33
35256,S12,710,Air,2456,0.95,Peak,0.01,45
35257,S15,755,Truck,2143,0.75,Normal,0.47,27
35258,S47,1120,Ship,3359,0.6,Normal,0.56,21
35259,S10,1209,Air,337,0.5,Normal,0.5,71
35260,S6,1296,Train,672,0.23,Peak,0.29,27
35261,S22,512,Ship,2300,0.83,Peak,0.01,12
35262,S11,806,Ship,4176,0.56,Peak,0.51,18
35263,S41,268,Air,2099,0.98,Normal,0.3,23
35264,S32,1538,Air,3095,0.19,Normal,0.23,82
35265,S11,1925,Train,869,0.53,Peak,0.38,37
35266,S30,1713,Train,1315,0.71,Monsoon,0.44,38
35267,S5,1178,Truck,3118,0.79,Peak,0.13,32
35268,S34,499,Truck,3257,0.4,Monsoon,0.44,20
35269,S10,1271,Air,4323,0.93,Peak,0.45,76
35270,S27,125,Train,994,0.14,Peak,0.22,7
35271,S7,1272,Truck,1714,0.69,Peak,0.23,37
35272,S42,1966,Ship,289,0.14,Monsoon,0.12,26
35273,S14,1667,Ship,4200,0.29,Normal,0.29,22
35274,S30,816,Truck,3357,0.68,Normal,0.2,23
35275,S41,275,Train,1966,0.99,Peak,0.58,20
35276,S29,1851,Air,2965,0.42,Normal,0.45,101
35277,S11,1964,Train,4655,0.11,Normal,0.42,36
35278,S3,910,Train,174,0.75,Normal,0.04,20
35279,S37,1453,Train,687,0.99,Peak,0.51,34
35280,S5,1909,Train,1261,0.55,Monsoon,0.56,42
35281,S18,1726,Truck,4990,0.61,Peak,0.08,42
35282,S9,1954,Train,1893,0.29,Normal,0.55,38
35283,S48,1713,Air,647,0.89,Normal,0.05,92
35284,S15,17,Ship,2596,0.66,Monsoon,0.42,12
35285,S47,634,Train,368,0.42,Monsoon,0.02,15
35286,S20,1373,Air,4936,0.94,Monsoon,0.21,81
35287,S18,1828,Train,3318,0.45,Normal,0.13,32
35288,S33,398,Train,3666,0.85,Normal,0.21,15
35289,S35,421,Train,3278,0.37,Monsoon,0.54,18
35290,S48,1163,Train,2933,0.95,Peak,0.53,32
35291,S18,1064,Truck,4246,0.96,Normal,0.19,31
35292,S34,1336,Train,3238,0.44,Normal,0.4,30
35293,S22,1303,Air,1572,0.33,Normal,0.33,72
35294,S7,171,Air,819,0.8,Monsoon,0.53,24
35295,S1,1794,Air,2543,0.55,Monsoon,0.39,101
35296,S41,1727,Train,4422,0.42,Normal,0.48,35
35297,S20,1194,Train,1472,0.97,Monsoon,0.49,33
35298,S28,1798,Ship,3077,0.61,Peak,0.03,23
35299,S48,1567,Air,452,0.6,Monsoon,0.52,93
35300,S12,122,Air,3828,0.29,Monsoon,0.4,16
35301,S25,1404,Truck,4164,0.64,Normal,0.04,34
35302,S38,993,Air,4334,0.45,Monsoon,0.49,62
35303,S11,360,Ship,4001,0.81,Normal,0.32,14
35304,S21,1086,Air,848,0.86,Normal,0.58,64
35305,S31,896,Truck,58,0.5,Monsoon,0.25,26
35306,S14,270,Truck,4703,0.14,Peak,0.41,14
35307,S11,253,Air,236,0.91,Peak,0.17,23
35308,S44,1424,Truck,2552,0.12,Peak,0.13,33
35309,S49,1964,Truck,1404,0.81,Monsoon,0.4,52
35310,S3,1158,Ship,1500,0.42,Peak,0.43,22
35311,S20,654,Train,1692,0.33,Normal,0.34,18
35312,S18,1044,Train,3151,0.86,Normal,0.28,27
35313,S42,1508,Train,4261,0.62,Peak,0.25,34
35314,S30,999,Air,193,0.45,Monsoon,0.46,60
35315,S34,637,Ship,1303,0.34,Monsoon,0.46,19
35316,S33,807,Air,4509,0.24,Peak,0.43,50
35317,S24,95,Ship,3760,0.44,Normal,0.12,6
35318,S1,330,Train,4316,0.64,Monsoon,0.07,14
35319,S3,1216,Ship,4270,0.61,Peak,0.11,22
35320,S39,142,Truck,3365,0.56,Normal,0.23,11
35321,S38,281,Ship,3572,0.66,Normal,0.13,9
35322,S25,755,Truck,2384,0.4,Monsoon,0.48,26
35323,S13,643,Truck,397,0.76,Monsoon,0.16,23
35324,S47,1093,Train,3759,0.48,Normal,0.18,24
35325,S3,1424,Ship,2691,0.28,Normal,0.49,22
35326,S14,1293,Ship,1716,0.86,Monsoon,0.53,27
35327,S4,2000,Ship,2480,0.54,Monsoon,0.34,32
35328,S46,516,Air,2543,0.97,Monsoon,0.5,40
35329,S33,1747,Ship,276,0.26,Peak,0.36,27
35330,S41,1899,Ship,2275,0.97,Monsoon,0.06,29
35331,S39,1134,Air,4784,0.67,Normal,0.43,67
35332,S44,950,Truck,1030,0.36,Peak,0.07,24
35333,S1,800,Train,797,0.61,Peak,0.36,23
35334,S39,88,Ship,3577,0.5,Peak,0.2,9
35335,S11,145,Train,2257,0.48,Normal,0.6,11
35336,S11,984,Truck,4173,0.74,Monsoon,0.05,29
35337,S50,693,Truck,1612,0.31,Monsoon,0.38,24
35338,S8,1918,Truck,4192,0.39,Normal,0.21,44
35339,S46,798,Truck,3748,0.4,Normal,0.54,25
35340,S14,909,Truck,777,0.58,Normal,0.15,25
35341,S47,1005,Truck,1852,0.89,Normal,0.22,29
35342,S28,1530,Train,4707,1.0,Monsoon,0.4,37
35343,S17,952,Train,4579,0.94,Monsoon,0.4,27
35344,S1,942,Ship,1187,0.27,Monsoon,0.46,19
35345,S8,1089,Train,2732,0.84,Peak,0.54,29
35346,S42,942,Truck,3623,0.85,Normal,0.55,31
35347,S18,1105,Train,688,0.15,Monsoon,0.25,25
35348,S22,399,Ship,469,0.9,Peak,0.49,17
35349,S9,1780,Air,421,0.76,Peak,0.5,102
35350,S26,1235,Train,4659,0.2,Peak,0.46,28
35351,S34,1018,Ship,2839,0.62,Monsoon,0.23,21
35352,S25,1738,Truck,4935,0.11,Monsoon,0.27,43
35353,S35,98,Train,2341,0.54,Normal,0.32,8
35354,S21,1017,Air,3712,0.37,Peak,0.15,56
35355,S22,238,Train,1759,0.53,Peak,0.3,14
35356,S35,238,Train,520,0.11,Monsoon,0.3,14
35357,S6,1496,Train,1232,0.29,Normal,0.4,30
35358,S29,1773,Train,3418,0.5,Monsoon,0.51,40
35359,S41,1619,Air,1132,0.66,Monsoon,0.0,88
35360,S30,1705,Truck,458,0.12,Peak,0.28,42
35361,S41,448,Air,3565,0.54,Monsoon,0.34,35
35362,S46,920,Ship,1747,0.3,Monsoon,0.21,18
35363,S24,1202,Ship,4102,0.93,Normal,0.46,22
35364,S17,1599,Truck,1440,0.78,Monsoon,0.26,45
35365,S49,766,Truck,1383,0.92,Normal,0.07,23
35366,S44,316,Ship,3219,0.84,Peak,0.13,13
35367,S36,1630,Air,2014,0.42,Peak,0.45,92
35368,S28,1947,Truck,1907,0.5,Monsoon,0.13,48
35369,S41,1814,Air,4839,0.73,Monsoon,0.11,100
35370,S18,729,Ship,2419,0.88,Monsoon,0.13,17
35371,S33,1813,Truck,1781,0.92,Monsoon,0.54,52
35372,S10,1781,Air,3264,0.61,Monsoon,0.44,100
35373,S4,512,Air,2649,0.75,Normal,0.04,33
35374,S10,1137,Air,3910,0.31,Peak,0.29,64
35375,S41,1820,Air,2016,0.26,Peak,0.39,100
35376,S21,538,Ship,3540,0.19,Monsoon,0.17,14
35377,S13,1909,Air,2623,0.25,Peak,0.12,101
35378,S9,170,Air,2546,0.73,Monsoon,0.07,17
35379,S7,1637,Train,1353,0.63,Normal,0.46,36
35380,S33,1189,Ship,718,0.84,Normal,0.23,20
35381,S10,1219,Truck,1274,0.99,Normal,0.32,35
35382,S28,1032,Ship,3320,0.84,Monsoon,0.06,20
35383,S14,1987,Train,1479,0.61,Monsoon,0.49,43
35384,S16,1667,Air,514,0.72,Monsoon,0.28,95
35385,S14,1503,Air,2924,0.67,Normal,0.4,86
35386,S39,1667,Train,3349,0.29,Peak,0.55,36
35387,S33,221,Ship,4021,0.44,Peak,0.08,9
35388,S26,690,Truck,3875,0.48,Monsoon,0.6,27
35389,S10,1987,Ship,1434,0.67,Monsoon,0.1,29
35390,S47,1588,Air,2378,0.61,Monsoon,0.03,87
35391,S40,62,Truck,3802,0.36,Peak,0.51,12
35392,S31,1051,Air,657,0.69,Monsoon,0.04,62
35393,S26,1317,Ship,3066,0.9,Normal,0.55,25
35394,S30,1119,Train,3456,0.28,Peak,0.49,27
35395,S35,1900,Train,4678,0.6,Normal,0.54,39
35396,S1,1592,Ship,4925,0.81,Normal,0.53,27
35397,S33,171,Air,2493,0.12,Peak,0.07,14
35398,S24,1002,Ship,4424,0.62,Normal,0.24,18
35399,S25,1514,Air,977,0.7,Peak,0.28,86
35400,S35,121,Air,1427,0.17,Monsoon,0.07,11
35401,S7,1832,Ship,1893,0.92,Monsoon,0.31,32
35402,S24,1045,Train,2973,0.23,Monsoon,0.15,23
35403,S24,1989,Truck,2629,0.36,Normal,0.12,46
35404,S3,1974,Air,2581,0.3,Monsoon,0.25,109
35405,S47,1409,Air,3507,0.89,Monsoon,0.55,86
35406,S21,157,Truck,4243,0.97,Peak,0.45,15
35407,S13,823,Train,2986,0.37,Monsoon,0.31,23
35408,S35,113,Ship,2252,0.65,Peak,0.01,7
35409,S46,576,Truck,115,0.48,Monsoon,0.54,24
35410,S16,1687,Train,4822,0.64,Monsoon,0.12,35
35411,S44,767,Ship,3864,0.31,Normal,0.48,16
35412,S11,1075,Ship,1275,0.89,Monsoon,0.0,17
35413,S6,970,Truck,3094,0.68,Monsoon,0.11,29
35414,S19,243,Train,4792,0.33,Peak,0.27,12
35415,S14,858,Truck,2734,0.76,Peak,0.34,31
35416,S29,1989,Ship,222,0.39,Peak,0.54,30
35417,S17,275,Air,2346,0.89,Peak,0.16,25
35418,S31,844,Air,2103,0.42,Monsoon,0.3,52
35419,S16,1397,Train,1723,0.42,Monsoon,0.35,32
35420,S49,1458,Train,3702,0.53,Monsoon,0.55,35
35421,S6,1266,Air,1172,0.57,Peak,0.21,72
35422,S10,118,Train,1574,0.82,Monsoon,0.53,17
35423,S1,412,Truck,2400,0.35,Peak,0.08,15
35424,S24,966,Ship,3379,0.76,Monsoon,0.3,22
35425,S45,714,Air,1909,0.26,Monsoon,0.27,45
35426,S50,41,Truck,2847,0.27,Peak,0.53,11
35427,S11,81,Truck,1236,0.68,Peak,0.51,15
35428,S1,763,Ship,4777,0.43,Normal,0.55,18
35429,S16,1804,Ship,504,0.16,Normal,0.13,24
35430,S1,852,Ship,291,0.93,Monsoon,0.2,21
35431,S50,1173,Train,2249,0.39,Peak,0.35,26
35432,S9,1836,Ship,4846,0.2,Monsoon,0.14,24
35433,S41,931,Truck,3094,0.99,Normal,0.38,32
35434,S26,912,Train,4196,0.35,Monsoon,0.53,26
